State,ClimDiv State Id,County Name,FIPS County
North Carolina,31,Richmond,153
North Carolina,31,Robeson,155
North Carolina,31,Rockingham,157
North Carolina,31,Rowan,159
North Carolina,31,Rutherford,161
North Carolina,31,Sampson,163
North Carolina,31,Scotland,165
North Carolina,31,Stanly,167
North Carolina,31,Stokes,169
North Carolina,31,Surry,171
North Carolina,31,Swain,173
North Carolina,31,Transylvania,175
North Carolina,31,Tyrrell,177
North Carolina,31,Union,179
North Carolina,31,Vance,181
North Carolina,31,Wake,183
North Carolina,31,Warren,185
North Carolina,31,Washington,187
North Carolina,31,Watauga,189
North Carolina,31,Wayne,191
North Carolina,31,Wilkes,193
North Carolina,31,Wilson,195
North Carolina,31,Yadkin,197
North Carolina,31,Yancey,199
North Dakota,32,Adams,1
North Dakota,32,Barnes,3
North Dakota,32,Benson,5
North Dakota,32,Billings,7
North Dakota,32,Bottineau,9
North Dakota,32,Bowman,11
North Dakota,32,Burke,13
North Dakota,32,Burleigh,15
North Dakota,32,Cass,17
North Dakota,32,Cavalier,19
North Dakota,32,Dickey,21
North Dakota,32,Divide,23
North Dakota,32,Dunn,25
North Dakota,32,Eddy,27
North Dakota,32,Emmons,29
North Dakota,32,Foster,31
North Dakota,32,Golden Valley,33
North Dakota,32,Grand Forks,35
North Dakota,32,Grant,37
North Dakota,32,Griggs,39
North Dakota,32,Hettinger,41
North Dakota,32,Kidder,43
North Dakota,32,Lamoure,45
North Dakota,32,Logan,47
North Dakota,32,McHenry,49
North Dakota,32,McIntosh,51
North Dakota,32,Mckenzie,53
North Dakota,32,Mclean,55
North Dakota,32,Mercer,57
North Dakota,32,Morton,59
North Dakota,32,Mountrail,61
North Dakota,32,Nelson,63
North Dakota,32,Oliver,65
North Dakota,32,Pembina,67
North Dakota,32,Pierce,69
North Dakota,32,Ramsey,71
North Dakota,32,Ransom,73
North Dakota,32,Renville,75
North Dakota,32,Richland,77
North Dakota,32,Rolette,79
North Dakota,32,Sargent,81
North Dakota,32,Sheridan,83
North Dakota,32,Sioux,85
North Dakota,32,Slope,87
North Dakota,32,Stark,89
North Dakota,32,Steele,91
North Dakota,32,Stutsman,93
North Dakota,32,Towner,95
North Dakota,32,Traill,97
North Dakota,32,Walsh,99
North Dakota,32,Ward,101
North Dakota,32,Wells,103
North Dakota,32,Williams,105
Ohio,33,Adams,1
Ohio,33,Allen,3
Ohio,33,Ashland,5
Ohio,33,Ashtabula,7
Ohio,33,Athens,9
Ohio,33,Auglaize,11
Ohio,33,Belmont,13
Ohio,33,Brown,15
Ohio,33,Butler,17
Ohio,33,Carroll,19
Ohio,33,Champaign,21
Ohio,33,Clark,23
Ohio,33,Clermont,25
Ohio,33,Clinton,27
Ohio,33,Columbiana,29
Ohio,33,Coshocton,31
Ohio,33,Crawford,33
Ohio,33,Cuyahoga,35
Ohio,33,Darke,37
Ohio,33,Defiance,39
Ohio,33,Delaware,41
Ohio,33,Erie,43
Ohio,33,Fairfield,45
Ohio,33,Fayette,47
Ohio,33,Franklin,49
Ohio,33,Fulton,51
Ohio,33,Gallia,53
Ohio,33,Geauga,55
Ohio,33,Greene,57
Ohio,33,Guernsey,59
Ohio,33,Hamilton,61
Ohio,33,Hancock,63
Ohio,33,Hardin,65
Ohio,33,Harrison,67
Ohio,33,Henry,69
Ohio,33,Highland,71
Ohio,33,Hocking,73
Ohio,33,Holmes,75
Ohio,33,Huron,77
Ohio,33,Jackson,79
Ohio,33,Jefferson,81
Ohio,33,Knox,83
Ohio,33,Lake,85
Ohio,33,Lawrence,87
Ohio,33,Licking,89
Ohio,33,Logan,91
Ohio,33,Lorain,93
Ohio,33,Lucas,95
Ohio,33,Madison,97
Ohio,33,Mahoning,99
Ohio,33,Marion,101
Ohio,33,Medina,103
Ohio,33,Meigs,105
Ohio,33,Mercer,107
Ohio,33,Miami,109
Ohio,33,Monroe,111
Ohio,33,Montgomery,113
Ohio,33,Morgan,115
Ohio,33,Morrow,117
Ohio,33,Muskingum,119
Ohio,33,Noble,121
Ohio,33,Ottawa,123
Ohio,33,Paulding,125
Ohio,33,Perry,127
Ohio,33,Pickaway,129
Ohio,33,Pike,131
Ohio,33,Portage,133
Ohio,33,Preble,135
Ohio,33,Putnam,137
Ohio,33,Richland,139
Ohio,33,Ross,141
Ohio,33,Sandusky,143
Ohio,33,Scioto,145
Ohio,33,Seneca,147
Ohio,33,Shelby,149
Ohio,33,Stark,151
Ohio,33,Summit,153
Ohio,33,Trumbull,155
Ohio,33,Tuscarawas,157
Ohio,33,Union,159
Ohio,33,Van Wert,161
Ohio,33,Vinton,163
Ohio,33,Warren,165
Ohio,33,Washington,167
Ohio,33,Wayne,169
Ohio,33,Williams,171
Ohio,33,Wood,173
Ohio,33,Wyandot,175
Oklahoma,34,Adair,1
Oklahoma,34,Alfalfa,3
Oklahoma,34,Atoka,5
Oklahoma,34,Beaver,7
Oklahoma,34,Beckham,9
Oklahoma,34,Blaine,11
Oklahoma,34,Bryan,13
Oklahoma,34,Caddo,15
Oklahoma,34,Canadian,17
Oklahoma,34,Carter,19
Oklahoma,34,Cherokee,21
Oklahoma,34,Choctaw,23
Oklahoma,34,Cimarron,25
Oklahoma,34,Cleveland,27
Oklahoma,34,Coal,29
Oklahoma,34,Comanche,31
Oklahoma,34,Cotton,33
Oklahoma,34,Craig,35
Oklahoma,34,Creek,37
Oklahoma,34,Custer,39
Oklahoma,34,Delaware,41
Oklahoma,34,Dewey,43
Oklahoma,34,Ellis,45
Oklahoma,34,Garfield,47
Oklahoma,34,Garvin,49
Oklahoma,34,Grady,51
Oklahoma,34,Grant,53
Oklahoma,34,Greer,55
Oklahoma,34,Harmon,57
Oklahoma,34,Harper,59
Oklahoma,34,Haskell,61
Oklahoma,34,Hughes,63
Oklahoma,34,Jackson,65
Oklahoma,34,Jefferson,67
Oklahoma,34,Johnston,69
Oklahoma,34,Kay,71
Oklahoma,34,Kingfisher,73
Oklahoma,34,Kiowa,75
Oklahoma,34,Latimer,77
Oklahoma,34,Le Flore,79
Oklahoma,34,Lincoln,81
Oklahoma,34,Logan,83
Oklahoma,34,Love,85
Oklahoma,34,Mcclain,87
Oklahoma,34,McCurtain,89
Oklahoma,34,McIntosh,91
Oklahoma,34,Major,93
Oklahoma,34,Marshall,95
Oklahoma,34,Mayes,97
Oklahoma,34,Murray,99
Oklahoma,34,Muskogee,101
Oklahoma,34,Noble,103
Oklahoma,34,Nowata,105
Oklahoma,34,Okfuskee,107
Oklahoma,34,Oklahoma,109
Oklahoma,34,Okmulgee,111
Oklahoma,34,Osage,113
Oklahoma,34,Ottawa,115
Oklahoma,34,Pawnee,117
Oklahoma,34,Payne,119
Oklahoma,34,Pittsburg,121
Oklahoma,34,Pontotoc,123
Oklahoma,34,Pottawatomie,125
Oklahoma,34,Pushmataha,127
Oklahoma,34,Roger Mills,129
Oklahoma,34,Rogers,131
Oklahoma,34,Seminole,133
Oklahoma,34,Sequoyah,135
Oklahoma,34,Stephens,137
Oklahoma,34,Texas,139
Oklahoma,34,Tillman,141
Oklahoma,34,Tulsa,143
Oklahoma,34,Wagoner,145
Oklahoma,34,Washington,147
Oklahoma,34,Washita,149
Oklahoma,34,Woods,151
Oklahoma,34,Woodward,153
Oregon,35,Baker,1
Oregon,35,Benton,3
Oregon,35,Clackamas,5
Oregon,35,Clatsop,7
Oregon,35,Columbia,9
Oregon,35,Coos,11
Oregon,35,Crook,13
Oregon,35,Curry,15
Oregon,35,Deschutes,17
Oregon,35,Douglas,19
Oregon,35,Gilliam,21
Oregon,35,Grant,23
Oregon,35,Harney,25
Oregon,35,Hood River,27
Oregon,35,Jackson,29
Oregon,35,Jefferson,31
Oregon,35,Josephine,33
Oregon,35,Klamath,35
Oregon,35,Lake,37
Oregon,35,Lane,39
Oregon,35,Lincoln,41
Oregon,35,Linn,43
Oregon,35,Malheur,45
Oregon,35,Marion,47
Oregon,35,Morrow,49
Oregon,35,Multnomah,51
Oregon,35,Polk,53
Oregon,35,Sherman,55
Oregon,35,Tillamook,57
Oregon,35,Umatilla,59
Oregon,35,Union,61
Oregon,35,Wallowa,63
Oregon,35,Wasco,65
Oregon,35,Washington,67
Oregon,35,Wheeler,69
Oregon,35,Yamhill,71
Pennsylvania,36,Adams,1
Pennsylvania,36,Allegheny,3
Pennsylvania,36,Armstrong,5
Pennsylvania,36,Beaver,7
Pennsylvania,36,Bedford,9
Pennsylvania,36,Berks,11
Pennsylvania,36,Blair,13
Pennsylvania,36,Bradford,15
Pennsylvania,36,Bucks,17
Pennsylvania,36,Butler,19
Pennsylvania,36,Cambria,21
Pennsylvania,36,Cameron,23
Pennsylvania,36,Carbon,25
Pennsylvania,36,Centre,27
Pennsylvania,36,Chester,29
Pennsylvania,36,Clarion,31
Pennsylvania,36,Clearfield,33
Pennsylvania,36,Clinton,35
Pennsylvania,36,Columbia,37
Pennsylvania,36,Crawford,39
Pennsylvania,36,Cumberland,41
Pennsylvania,36,Dauphin,43
Pennsylvania,36,Delaware,45
Pennsylvania,36,Elk,47
Pennsylvania,36,Erie,49
Pennsylvania,36,Fayette,51
Pennsylvania,36,Forest,53
Pennsylvania,36,Franklin,55
Pennsylvania,36,Fulton,57
Pennsylvania,36,Greene,59
Pennsylvania,36,Huntingdon,61
Pennsylvania,36,Indiana,63
Pennsylvania,36,Jefferson,65
Pennsylvania,36,Juniata,67
Pennsylvania,36,Lackawanna,69
Pennsylvania,36,Lancaster,71
Pennsylvania,36,Lawrence,73
Pennsylvania,36,Lebanon,75
Pennsylvania,36,Lehigh,77
Pennsylvania,36,Luzerne,79
Pennsylvania,36,Lycoming,81
Pennsylvania,36,McKean,83
Pennsylvania,36,Mercer,85
Pennsylvania,36,Mifflin,87
Pennsylvania,36,Monroe,89
Pennsylvania,36,Montgomery,91
Pennsylvania,36,Montour,93
Pennsylvania,36,Northampton,95
Pennsylvania,36,Northumberland,97
Pennsylvania,36,Perry,99
Pennsylvania,36,Philadelphia,101
Pennsylvania,36,Pike,103
Pennsylvania,36,Potter,105
Pennsylvania,36,Schuylkill,107
Pennsylvania,36,Snyder,109
Pennsylvania,36,Somerset,111
Pennsylvania,36,Sullivan,113
Pennsylvania,36,Susquehanna,115
Pennsylvania,36,Tioga,117
Pennsylvania,36,Union,119
Pennsylvania,36,Venango,121
Pennsylvania,36,Warren,123
Pennsylvania,36,Washington,125
Pennsylvania,36,Wayne,127
Pennsylvania,36,Westmoreland,129
Pennsylvania,36,Wyoming,131
Pennsylvania,36,York,133
Rhode Island,37,Bristol,1
Rhode Island,37,Kent,3
Rhode Island,37,Newport,5
Rhode Island,37,Providence,7
Rhode Island,37,Washington,9
South Carolina,38,Abbeville,1
South Carolina,38,Aiken,3
South Carolina,38,Allendale,5
South Carolina,38,Anderson,7
South Carolina,38,Bamberg,9
South Carolina,38,Barnwell,11
South Carolina,38,Beaufort,13
South Carolina,38,Berkeley,15
South Carolina,38,Calhoun,17
South Carolina,38,Charleston,19
South Carolina,38,Cherokee,21
South Carolina,38,Chester,23
South Carolina,38,Chesterfield,25
South Carolina,38,Clarendon,27
South Carolina,38,Colleton,29
South Carolina,38,Darlington,31
South Carolina,38,Dillon,33
South Carolina,38,Dorchester,35
South Carolina,38,Edgefield,37
South Carolina,38,Fairfield,39
South Carolina,38,Florence,41
South Carolina,38,Georgetown,43
South Carolina,38,Greenville,45
South Carolina,38,Greenwood,47
South Carolina,38,Hampton,49
South Carolina,38,Horry,51
South Carolina,38,Jasper,53
South Carolina,38,Kershaw,55
South Carolina,38,Lancaster,57
South Carolina,38,Laurens,59
South Carolina,38,Lee,61
South Carolina,38,Lexington,63
South Carolina,38,McCormick,65
South Carolina,38,Marion,67
South Carolina,38,Marlboro,69
South Carolina,38,Newberry,71
South Carolina,38,Oconee,73
South Carolina,38,Orangeburg,75
South Carolina,38,Pickens,77
South Carolina,38,Richland,79
South Carolina,38,Saluda,81
South Carolina,38,Spartanburg,83
South Carolina,38,Sumter,85
South Carolina,38,Union,87
South Carolina,38,Williamsburg,89
South Carolina,38,York,91
South Dakota,39,Aurora,3
South Dakota,39,Beadle,5
South Dakota,39,Bennett,7
South Dakota,39,Bon Homme,9
South Dakota,39,Brookings,11
South Dakota,39,Brown,13
South Dakota,39,Brule,15
South Dakota,39,Buffalo,17
South Dakota,39,Butte,19
South Dakota,39,Campbell,21
South Dakota,39,Charles Mix,23
South Dakota,39,Clark,25
South Dakota,39,Clay,27
South Dakota,39,Codington,29
South Dakota,39,Corson,31
South Dakota,39,Custer,33
South Dakota,39,Davison,35
South Dakota,39,Day,37
South Dakota,39,Deuel,39
South Dakota,39,Dewey,41
South Dakota,39,Douglas,43
South Dakota,39,Edmunds,45
South Dakota,39,Fall River,47
South Dakota,39,Faulk,49
South Dakota,39,Grant,51
South Dakota,39,Gregory,53
South Dakota,39,Haakon,55
South Dakota,39,Hamlin,57
South Dakota,39,Hand,59
South Dakota,39,Hanson,61
South Dakota,39,Harding,63
South Dakota,39,Hughes,65
South Dakota,39,Hutchinson,67
South Dakota,39,Hyde,69
South Dakota,39,Jackson,71
South Dakota,39,Jerauld,73
South Dakota,39,Jones,75
South Dakota,39,Kingsbury,77
South Dakota,39,Lake,79
South Dakota,39,Lawrence,81
South Dakota,39,Lincoln,83
South Dakota,39,Lyman,85
South Dakota,39,McCook,87
South Dakota,39,McPherson,89
South Dakota,39,Marshall,91
South Dakota,39,Meade,93
South Dakota,39,Mellette,95
South Dakota,39,Miner,97
South Dakota,39,Minnehaha,99
South Dakota,39,Moody,101
South Dakota,39,Pennington,103
South Dakota,39,Perkins,105
South Dakota,39,Potter,107
South Dakota,39,Roberts,109
South Dakota,39,Sanborn,111
South Dakota,39,Shannon,113
South Dakota,39,Spink,115
South Dakota,39,Stanley,117
South Dakota,39,Sully,119
South Dakota,39,Todd,121
South Dakota,39,Tripp,123
South Dakota,39,Turner,125
South Dakota,39,Union,127
South Dakota,39,Walworth,129
South Dakota,39,Yankton,135
South Dakota,39,Ziebach,137
Tennessee,40,Anderson,1
Tennessee,40,Bedford,3
Tennessee,40,Benton,5
Tennessee,40,Bledsoe,7
Tennessee,40,Blount,9
Tennessee,40,Bradley,11
Tennessee,40,Campbell,13
Tennessee,40,Cannon,15
Tennessee,40,Carroll,17
Tennessee,40,Carter,19
Tennessee,40,Cheatham,21
Tennessee,40,Chester,23
Tennessee,40,Claiborne,25
Tennessee,40,Clay,27
Tennessee,40,Cocke,29
Tennessee,40,Coffee,31
Tennessee,40,Crockett,33
Tennessee,40,Cumberland,35
Tennessee,40,Davidson,37
Tennessee,40,Decatur,39
Tennessee,40,Dekalb,41
Tennessee,40,Dickson,43
Tennessee,40,Dyer,45
Tennessee,40,Fayette,47
Tennessee,40,Fentress,49
Tennessee,40,Franklin,51
Tennessee,40,Gibson,53
Tennessee,40,Giles,55
Tennessee,40,Grainger,57
Tennessee,40,Greene,59
Tennessee,40,Grundy,61
Tennessee,40,Hamblen,63
Tennessee,40,Hamilton,65
Tennessee,40,Hancock,67
Tennessee,40,Hardeman,69
Tennessee,40,Hardin,71
Tennessee,40,Hawkins,73
Tennessee,40,Haywood,75
Tennessee,40,Henderson,77
Tennessee,40,Henry,79
Tennessee,40,Hickman,81
Tennessee,40,Houston,83
Tennessee,40,Humphreys,85
Tennessee,40,Jackson,87
Tennessee,40,Jefferson,89
Tennessee,40,Johnson,91
Tennessee,40,Knox,93
Tennessee,40,Lake,95
Tennessee,40,Lauderdale,97
Tennessee,40,Lawrence,99
Tennessee,40,Lewis,101
Tennessee,40,Lincoln,103
Tennessee,40,Loudon,105
Tennessee,40,McMinn,107
Tennessee,40,McNairy,109
Tennessee,40,Macon,111
Tennessee,40,Madison,113
Tennessee,40,Marion,115
Tennessee,40,Marshall,117
Tennessee,40,Maury,119
Tennessee,40,Meigs,121
Tennessee,40,Monroe,123
Tennessee,40,Montgomery,125
Tennessee,40,Moore,127
Tennessee,40,Morgan,129
Tennessee,40,Obion,131
Tennessee,40,Overton,133
Tennessee,40,Perry,135
Tennessee,40,Pickett,137
Tennessee,40,Polk,139
Tennessee,40,Putnam,141
Tennessee,40,Rhea,143
Tennessee,40,Roane,145
Tennessee,40,Robertson,147
Tennessee,40,Rutherford,149
Tennessee,40,Scott,151
Tennessee,40,Sequatchie,153
Tennessee,40,Sevier,155
Tennessee,40,Shelby,157
Tennessee,40,Smith,159
Tennessee,40,Stewart,161
Tennessee,40,Sullivan,163
Tennessee,40,Sumner,165
Tennessee,40,Tipton,167
Tennessee,40,Trousdale,169
Tennessee,40,Unicoi,171
Tennessee,40,Union,173
Tennessee,40,Van Buren,175
Tennessee,40,Warren,177
Tennessee,40,Washington,179
Tennessee,40,Wayne,181
Tennessee,40,Weakley,183
Tennessee,40,White,185
Tennessee,40,Williamson,187
Tennessee,40,Wilson,189
Texas,41,Anderson,1
Texas,41,Andrews,3
Texas,41,Angelina,5
Texas,41,Aransas,7
Texas,41,Archer,9
Texas,41,Armstrong,11
Texas,41,Atascosa,13
Texas,41,Austin,15
Texas,41,Bailey,17
Texas,41,Bandera,19
Texas,41,Bastrop,21
Texas,41,Baylor,23
Texas,41,Bee,25
Texas,41,Bell,27
Texas,41,Bexar,29
Texas,41,Blanco,31
Texas,41,Borden,33
Texas,41,Bosque,35
Texas,41,Bowie,37
Texas,41,Brazoria,39
Texas,41,Brazos,41
Texas,41,Brewster,43
Texas,41,Briscoe,45
Texas,41,Brooks,47
Texas,41,Brown,49
Texas,41,Burleson,51
Texas,41,Burnet,53
Texas,41,Caldwell,55
Texas,41,Calhoun,57
Texas,41,Callahan,59
Texas,41,Cameron,61
Texas,41,Camp,63
Texas,41,Carson,65
Texas,41,Cass,67
Texas,41,Castro,69
Texas,41,Chambers,71
Texas,41,Cherokee,73
Texas,41,Childress,75
Texas,41,Clay,77
Texas,41,Cochran,79
Texas,41,Coke,81
Texas,41,Coleman,83
Texas,41,Collin,85
Texas,41,Collingsworth,87
Texas,41,Colorado,89
Texas,41,Comal,91
Texas,41,Comanche,93
Texas,41,Concho,95
Texas,41,Cooke,97
Texas,41,Coryell,99
Texas,41,Cottle,101
Texas,41,Crane,103
Texas,41,Crockett,105
Texas,41,Crosby,107
Texas,41,Culberson,109
Texas,41,Dallam,111
Texas,41,Dallas,113
Texas,41,Dawson,115
Texas,41,Deaf Smith,117
Texas,41,Delta,119
Texas,41,Denton,121
Texas,41,De Witt,123
Texas,41,Dickens,125
Texas,41,Dimmit,127
Texas,41,Donley,129
Texas,41,Duval,131
Texas,41,Eastland,133
Texas,41,Ector,135
Texas,41,Edwards,137
Texas,41,Ellis,139
Texas,41,El Paso,141
Texas,41,Erath,143
Texas,41,Falls,145
Texas,41,Fannin,147
Texas,41,Fayette,149
Texas,41,Fisher,151
Texas,41,Floyd,153
Texas,41,Foard,155
Texas,41,Fort Bend,157
Texas,41,Franklin,159
Texas,41,Freestone,161
Texas,41,Frio,163
Texas,41,Gaines,165
Texas,41,Galveston,167
Texas,41,Garza,169
Texas,41,Gillespie,171
Texas,41,Glasscock,173
Texas,41,Goliad,175
Texas,41,Gonzales,177
Texas,41,Gray,179
Texas,41,Grayson,181
Texas,41,Gregg,183
Texas,41,Grimes,185
Texas,41,Guadalupe,187
Texas,41,Hale,189
Texas,41,Hall,191
Texas,41,Hamilton,193
Texas,41,Hansford,195
Texas,41,Hardeman,197
Texas,41,Hardin,199
Texas,41,Harris,201
Texas,41,Harrison,203
Texas,41,Hartley,205
Texas,41,Haskell,207
Texas,41,Hays,209
Texas,41,Hemphill,211
Texas,41,Henderson,213
Texas,41,Hidalgo,215
Texas,41,Hill,217
Texas,41,Hockley,219
Texas,41,Hood,221
Texas,41,Hopkins,223
Texas,41,Houston,225
Texas,41,Howard,227
Texas,41,Hudspeth,229
Texas,41,Hunt,231
Texas,41,Hutchinson,233
Texas,41,Irion,235
Texas,41,Jack,237
Texas,41,Jackson,239
Texas,41,Jasper,241
Texas,41,Jeff Davis,243
Texas,41,Jefferson,245
Texas,41,Jim Hogg,247
Texas,41,Jim Wells,249
Texas,41,Johnson,251
Texas,41,Jones,253
Texas,41,Karnes,255
Texas,41,Kaufman,257
Texas,41,Kendall,259
Texas,41,Kenedy,261
Texas,41,Kent,263
Texas,41,Kerr,265
Texas,41,Kimble,267
Texas,41,King,269
Texas,41,Kinney,271
Texas,41,Kleberg,273
Texas,41,Knox,275
Texas,41,Lamar,277
Texas,41,Lamb,279
Texas,41,Lampasas,281
Texas,41,La Salle,283
Texas,41,Lavaca,285
Texas,41,Lee,287
Texas,41,Leon,289
Texas,41,Liberty,291
Texas,41,Limestone,293
Texas,41,Lipscomb,295
Texas,41,Live Oak,297
Texas,41,Llano,299
Texas,41,Loving,301
Texas,41,Lubbock,303
Texas,41,Lynn,305
Texas,41,McCulloch,307
Texas,41,McLennan,309
Texas,41,McMullen,311
Texas,41,Madison,313
Texas,41,Marion,315
Texas,41,Martin,317
Texas,41,Mason,319
Texas,41,Matagorda,321
Texas,41,Maverick,323
Texas,41,Medina,325
Texas,41,Menard,327
Texas,41,Midland,329
Texas,41,Milam,331
Texas,41,Mills,333
Texas,41,Mitchell,335
Texas,41,Montague,337
Texas,41,Montgomery,339
Texas,41,Moore,341
Texas,41,Morris,343
Texas,41,Motley,345
Texas,41,Nacogdoches,347
Texas,41,Navarro,349
Texas,41,Newton,351
Texas,41,Nolan,353
Texas,41,Nueces,355
Texas,41,Ochiltree,357
Texas,41,Oldham,359
Texas,41,Orange,361
Texas,41,Palo Pinto,363
Texas,41,Panola,365
Texas,41,Parker,367
Texas,41,Parmer,369
Texas,41,Pecos,371
Texas,41,Polk,373
Texas,41,Potter,375
Texas,41,Presidio,377
Texas,41,Rains,379
Texas,41,Randall,381
Texas,41,Reagan,383
Texas,41,Real,385
Texas,41,Red River,387
Texas,41,Reeves,389
Texas,41,Refugio,391
Texas,41,Roberts,393
Texas,41,Robertson,395
Texas,41,Rockwall,397
Texas,41,Runnels,399
Texas,41,Rusk,401
Texas,41,Sabine,403
Texas,41,San Augustine,405
Texas,41,San Jacinto,407
Texas,41,San Patricio,409
Texas,41,San Saba,411
Texas,41,Schleicher,413
Texas,41,Scurry,415
Texas,41,Shackelford,417
Texas,41,Shelby,419
Texas,41,Sherman,421
Texas,41,Smith,423
Texas,41,Somervell,425
Texas,41,Starr,427
Texas,41,Stephens,429
Texas,41,Sterling,431
Texas,41,Stonewall,433
Texas,41,Sutton,435
Texas,41,Swisher,437
Texas,41,Tarrant,439
Texas,41,Taylor,441
Texas,41,Terrell,443
Texas,41,Terry,445
Texas,41,Throckmorton,447
Texas,41,Titus,449
Texas,41,Tom Green,451
Texas,41,Travis,453
Texas,41,Trinity,455
Texas,41,Tyler,457
Texas,41,Upshur,459
Texas,41,Upton,461
Texas,41,Uvalde,463
Texas,41,Val Verde,465
Texas,41,Van Zandt,467
Texas,41,Victoria,469
Texas,41,Walker,471
Texas,41,Waller,473
Texas,41,Ward,475
Texas,41,Washington,477
Texas,41,Webb,479
Texas,41,Wharton,481
Texas,41,Wheeler,483
Texas,41,Wichita,485
Texas,41,Wilbarger,487
Texas,41,Willacy,489
Texas,41,Williamson,491
Texas,41,Wilson,493
Texas,41,Winkler,495
Texas,41,Wise,497
Texas,41,Wood,499
Texas,41,Yoakum,501
Texas,41,Young,503
Texas,41,Zapata,505
Texas,41,Zavala,507
Utah,42,Beaver,1
Utah,42,Box Elder,3
Utah,42,Cache,5
Utah,42,Carbon,7
Utah,42,Daggett,9
Utah,42,Davis,11
Utah,42,Duchesne,13
Utah,42,Emery,15
Utah,42,Garfield,17
Utah,42,Grand,19
Utah,42,Iron,21
Utah,42,Juab,23
Utah,42,Kane,25
Utah,42,Millard,27
Utah,42,Morgan,29
Utah,42,Piute,31
Utah,42,Rich,33
Utah,42,Salt Lake,35
Utah,42,San Juan,37
Utah,42,Sanpete,39
Utah,42,Sevier,41
Utah,42,Summit,43
Utah,42,Tooele,45
Utah,42,Uintah,47
Utah,42,Utah,49
Utah,42,Wasatch,51
Utah,42,Washington,53
Utah,42,Wayne,55
Utah,42,Weber,57
Vermont,43,Addison,1
Vermont,43,Bennington,3
Vermont,43,Caledonia,5
Vermont,43,Chittenden,7
Vermont,43,Essex,9
Vermont,43,Franklin,11
Vermont,43,Grand Isle,13
Vermont,43,Lamoille,15
Vermont,43,Orange,17
Vermont,43,Orleans,19
Vermont,43,Rutland,21
Vermont,43,Washington,23
Vermont,43,Windham,25
Vermont,43,Windsor,27
Virginia,44,Accomack,1
Virginia,44,Albemarle,3
Virginia,44,Alleghany,5
Virginia,44,Amelia,7
Virginia,44,Amherst,9
Virginia,44,Appomattox,11
Virginia,44,Arlington,13
Virginia,44,Augusta,15
Virginia,44,Bath,17
Virginia,44,Bedford,19
Virginia,44,Bland,21
Virginia,44,Botetourt,23
Virginia,44,Brunswick,25
Virginia,44,Buchanan,27
Virginia,44,Buckingham,29
Virginia,44,Campbell,31
Virginia,44,Caroline,33
Virginia,44,Carroll,35
Virginia,44,Charles City,36
Virginia,44,Charlotte,37
Virginia,44,Chesterfield,41
Virginia,44,Clarke,43
Virginia,44,Craig,45
Virginia,44,Culpeper,47
Virginia,44,Cumberland,49
Virginia,44,Dickenson,51
Virginia,44,Dinwiddie,53
Virginia,44,Essex,57
Virginia,44,Fairfax,59
Virginia,44,Fauquier,61
Virginia,44,Floyd,63
Virginia,44,Fluvanna,65
Virginia,44,Franklin,67
Virginia,44,Frederick,69
Virginia,44,Giles,71
Virginia,44,Gloucester,73
Virginia,44,Goochland,75
Virginia,44,Grayson,77
Virginia,44,Greene,79
Virginia,44,Greensville,81
Virginia,44,Halifax,83
Virginia,44,Hanover,85
Virginia,44,Henrico,87
Virginia,44,Henry,89
Virginia,44,Highland,91
Virginia,44,Isle of Wight,93
Virginia,44,James City,95
Virginia,44,King and Queen,97
Virginia,44,King George,99
Virginia,44,King William,101
Virginia,44,Lancaster,103
Virginia,44,Lee,105
Virginia,44,Loudoun,107
Virginia,44,Louisa,109
Virginia,44,Lunenburg,111
Virginia,44,Madison,113
Virginia,44,Mathews,115
Virginia,44,Mecklenburg,117
Virginia,44,Middlesex,119
Virginia,44,Montgomery,121
Virginia,44,Nelson,125
Virginia,44,New Kent,127
Virginia,44,Northampton,131
Virginia,44,Northumberland,133
Virginia,44,Nottoway,135
Virginia,44,Orange,137
Virginia,44,Page,139
Virginia,44,Patrick,141
Virginia,44,Pittsylvania,143
Virginia,44,Powhatan,145
Virginia,44,Prince Edward,147
Virginia,44,Prince George,149
Virginia,44,Prince William,153
Virginia,44,Pulaski,155
Virginia,44,Rappahannock,157
Virginia,44,Richmond,159
Virginia,44,Roanoke,161
Virginia,44,Rockbridge,163
Virginia,44,Rockingham,165
Virginia,44,Russell,167
Virginia,44,Scott,169
Virginia,44,Shenandoah,171
Virginia,44,Smyth,173
Virginia,44,Southampton,175
Virginia,44,Spotsylvania,177
Virginia,44,Stafford,179
Virginia,44,Surry,181
Virginia,44,Sussex,183
Virginia,44,Tazewell,185
Virginia,44,Warren,187
Virginia,44,Washington,191
Virginia,44,Westmoreland,193
Virginia,44,Wise,195
Virginia,44,Wythe,197
Virginia,44,York,199
Virginia,44,Alexandria City,510
Virginia,44,Bedford City,515
Virginia,44,Bristol City,520
Virginia,44,Buena Vista City,530
Virginia,44,Charlottesville City,540
Virginia,44,Chesapeake City,550
Virginia,44,Clifton Forge City,560
Virginia,44,Colonial Heights City,570
Virginia,44,Covington City,580
Virginia,44,Danville City,590
Virginia,44,Emporia City,595
Virginia,44,Fairfax City,600
Virginia,44,Falls Church City,610
Virginia,44,Franklin City,620
Virginia,44,Fredericksburg City,630
Virginia,44,Galax City,640
Virginia,44,Hampton City,650
Virginia,44,Harrisonburg City,660
Virginia,44,Hopewell City,670
