DataType,State,County,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
28,NY,Cayuga,1987,16.0,11.3,26.1,39.2,46.7,56.2,61.9,56.7,52.0,37.1,31.4,25.8
28,NY,Cayuga,1988,13.1,14.4,23.4,35.0,46.4,51.2,61.5,60.2,48.7,37.3,33.6,18.7
28,NY,Cayuga,1989,19.7,14.5,22.1,31.4,46.2,56.9,59.0,56.7,50.1,40.6,29.4,6.6
28,NY,Cayuga,1990,24.8,18.4,27.4,38.0,43.3,55.5,59.8,59.4,50.4,42.1,32.6,24.3
28,NY,Cayuga,1991,15.2,21.2,27.9,39.2,50.7,55.8,60.0,59.7,48.4,41.0,30.8,22.5
28,NY,Cayuga,1992,17.4,18.6,20.5,34.2,44.3,51.8,57.1,56.4,49.3,35.9,31.2,21.9
28,NY,Cayuga,1993,18.8,7.1,18.9,35.1,44.0,53.0,61.3,58.4,49.5,37.0,30.3,19.6
28,NY,Cayuga,1994,3.6,9.8,21.7,35.6,42.1,56.3,61.3,56.2,50.8,39.7,35.0,25.1
28,NY,Cayuga,1995,22.0,11.3,26.7,30.3,44.7,56.0,62.0,59.3,47.5,44.6,27.7,17.6
28,NY,Cayuga,1996,12.9,15.7,19.3,32.9,43.6,56.9,58.3,58.4,52.7,40.1,27.7,27.5
28,NY,Cayuga,1997,13.1,20.6,23.4,31.7,40.3,55.9,57.6,56.3,49.6,37.8,29.9,24.4
28,NY,Cayuga,1998,23.4,23.7,28.6,36.3,51.6,55.2,59.5,59.2,52.2,42.3,33.6,26.3
28,NY,Cayuga,1999,14.2,20.2,22.3,34.4,47.0,56.6,62.4,56.9,53.2,38.8,35.3,22.9
28,NY,Cayuga,2000,12.4,20.1,29.8,34.2,47.8,54.4,56.4,57.1,49.8,41.2,30.9,14.2
28,NY,Cayuga,2001,18.4,18.5,21.5,34.8,46.8,54.9,57.0,60.5,50.2,42.0,36.7,28.8
28,NY,Cayuga,2002,25.1,21.3,25.0,36.8,41.7,55.4,60.8,58.9,53.6,40.2,31.7,20.2
28,NY,Cayuga,2003,10.3,12.2,22.4,31.7,44.5,53.6,59.7,60.4,51.8,38.5,34.2,23.1
28,NY,Cayuga,2004,8.3,14.8,28.3,34.5,49.2,52.1,59.7,57.5,53.8,41.3,32.6,21.1
28,NY,Cayuga,2005,13.0,17.5,21.1,34.6,40.7,59.6,62.6,61.2,53.2,42.9,34.2,20.1
28,NY,Cayuga,2006,24.6,20.0,24.0,34.7,45.7,55.6,62.5,58.0,50.7,38.9,36.3,29.2
28,NY,Cayuga,2007,20.2,9.9,21.1,32.6,43.9,54.5,57.2,58.2,52.5,47.2,29.9,21.8
28,NY,Cayuga,2008,21.5,18.7,21.3,37.9,41.2,58.1,59.6,55.6,50.8,37.5,31.3,21.0
28,NY,Cayuga,2009,9.5,18.9,24.7,35.6,44.6,51.9,56.2,59.0,49.6,39.5,33.5,21.5
28,NY,Cayuga,2010,16.7,20.1,29.9,37.9,48.1,56.3,62.3,60.1,52.3,41.7,31.6,19.6
28,NY,Cayuga,2011,14.5,14.7,23.7,36.1,49.6,56.1,61.8,59.2,55.0,42.0,36.3,26.6
28,NY,Cayuga,2012,20.5,24.9,34.8,32.7,50.4,55.4,61.2,58.2,50.2,43.0,30.2,27.4
28,NY,Cayuga,2013,18.8,17.9,24.5,33.6,47.1,55.1,62.1,56.2,48.8,42.5,27.8,19.4
28,NY,Cayuga,2014,8.8,11.0,15.6,32.6,46.8,55.0,58.1,56.2,50.3,43.9,30.0,26.3
28,NY,Cayuga,2015,8.5,2.0,16.5,33.5,49.8,53.6,58.0,58.0,55.3,39.8,35.4,33.2
28,NY,Cayuga,2016,17.9,19.2,28.0,29.4,45.0,52.6,60.0,62.2,52.0,43.1,33.1,22.4
28,NY,Cayuga,2017,23.5,24.9,20.7,38.9,45.2,54.5,59.8,55.5,51.7,46.0,29.7,18.1
28,NY,Cayuga,2018,11.4,22.7,23.0,29.0,49.1,53.5,60.9,62.3,55.2,41.3,28.5,24.2
28,NY,Cayuga,2019,12.7,18.1,21.4,34.1,45.0,52.8,61.3,56.7,50.7,41.4,27.0,21.4
28,NY,Cayuga,2020,21.8,20.7,29.2,31.9,44.4,55.0,63.9,59.8,50.0,42.1,35.2,25.9
28,NY,Cayuga,2021,20.7,14.5,25.4,35.7,44.1,57.4,59.1,62.0,53.3,48.6,31.1,28.7
28,NY,Cayuga,2022,8.3,15.5,25.5,34.6,47.8,54.0,59.7,59.8,52.8,38.9,34.1,23.0
28,NY,Cayuga,2023,26.8,20.9,25.7,37.0,41.6,54.2,61.9,57.4,52.2,46.1,30.6,31.8
28,NY,Cayuga,2024,23.6,24.5,29.9,37.2,50.9,57.3,61.3,59.2,54.1,41.6,-99.9,-99.9
28,NY,Chautauqua,1970,7.2,12.2,21.1,34.5,46.5,52.1,58.2,56.5,52.7,43.9,33.6,22.0
28,NY,Chautauqua,1971,11.3,17.0,19.7,29.2,40.4,55.6,54.8,53.6,54.4,45.9,29.5,25.6
28,NY,Chautauqua,1972,16.0,10.2,18.5,29.8,44.8,50.8,59.0,55.4,50.8,36.4,30.3,25.1
28,NY,Chautauqua,1973,17.7,11.5,31.7,36.8,43.7,56.2,58.5,58.9,49.6,42.6,33.7,22.0
28,NY,Chautauqua,1974,19.3,12.5,24.0,34.9,41.3,51.8,55.9,56.3,47.0,35.9,32.2,24.0
28,NY,Chautauqua,1975,19.4,19.8,21.9,28.3,48.0,55.6,57.3,56.8,47.8,41.2,36.2,20.8
28,NY,Chautauqua,1976,9.8,20.2,27.5,35.3,41.4,55.6,56.1,54.2,46.8,36.2,25.4,12.5
28,NY,Chautauqua,1977,2.7,15.4,28.6,35.3,45.1,50.1,59.1,55.8,53.2,38.6,35.1,19.9
28,NY,Chautauqua,1978,10.5,4.0,17.3,30.9,44.8,52.0,56.8,56.6,49.3,37.8,30.2,21.6
28,NY,Chautauqua,1979,11.7,4.1,25.9,33.3,43.2,52.3,56.7,55.9,49.2,41.5,34.2,25.2
28,NY,Chautauqua,1980,16.6,11.4,20.5,34.2,44.4,49.5,57.5,61.0,51.0,37.6,29.4,14.5
28,NY,Chautauqua,1981,8.9,18.6,22.8,35.8,41.5,54.2,58.4,56.1,50.0,36.4,29.5,21.0
28,NY,Chautauqua,1982,7.0,13.1,20.4,29.2,47.2,50.8,57.1,52.3,50.2,39.8,34.6,28.3
28,NY,Chautauqua,1983,19.2,20.2,27.6,34.2,41.3,52.1,58.7,59.3,50.6,41.2,32.4,15.2
28,NY,Chautauqua,1984,10.2,23.0,16.0,35.6,41.5,54.3,56.0,59.0,48.3,44.1,30.0,26.1
28,NY,Chautauqua,1985,11.6,14.6,24.8,37.7,45.2,49.7,56.4,56.0,51.5,40.4,35.5,17.2
28,NY,Chautauqua,1986,15.4,16.3,24.9,36.1,46.8,52.1,59.4,54.0,51.0,40.8,28.9,24.4
28,NY,Chautauqua,1987,16.5,13.5,24.6,37.7,45.9,55.6,61.8,55.9,51.7,36.0,32.6,25.2
28,NY,Chautauqua,1988,14.2,13.0,22.7,34.1,44.4,49.4,59.1,58.2,48.2,37.4,32.8,19.6
28,NY,Chautauqua,1989,20.0,14.5,22.4,31.6,43.6,55.0,58.1,55.5,49.9,39.7,28.8,8.8
28,NY,Chautauqua,1990,24.6,20.2,27.1,37.3,42.2,53.6,57.6,56.6,50.4,41.2,32.9,24.0
28,NY,Chautauqua,1991,16.1,21.3,26.9,39.6,50.2,54.0,57.3,56.8,48.2,41.0,28.6,21.7
28,NY,Chautauqua,1992,18.2,18.7,21.6,33.5,43.3,49.7,56.8,53.3,49.3,36.7,31.7,22.4
28,NY,Chautauqua,1993,20.2,10.0,19.8,34.7,42.8,52.8,59.0,56.2,47.9,37.2,30.0,19.8
28,NY,Chautauqua,1994,6.4,10.7,21.6,34.1,40.1,54.0,59.8,54.8,49.5,39.2,34.8,24.7
28,NY,Chautauqua,1995,20.3,12.0,25.6,30.7,43.6,56.2,59.6,59.5,46.9,42.6,27.5,17.2
28,NY,Chautauqua,1996,11.5,14.1,18.4,32.5,42.7,56.2,55.6,56.5,51.6,40.1,27.1,25.2
28,NY,Chautauqua,1997,12.8,19.6,24.1,31.1,38.2,53.7,55.9,54.0,49.2,39.9,29.6,24.3
28,NY,Chautauqua,1998,23.8,25.8,28.5,36.1,50.1,53.9,56.6,58.0,52.0,41.1,33.1,25.6
28,NY,Chautauqua,1999,14.4,20.6,20.5,35.0,46.1,55.2,61.3,54.7,50.0,38.4,34.2,23.6
28,NY,Chautauqua,2000,14.8,20.0,29.2,34.3,46.2,55.2,54.7,55.4,48.9,39.9,29.6,13.0
28,NY,Chautauqua,2001,17.6,19.2,21.6,34.8,46.0,54.2,56.3,58.5,48.6,41.4,36.5,27.6
28,NY,Chautauqua,2002,24.4,21.3,23.9,36.3,39.7,55.5,59.6,57.7,52.9,39.4,31.6,19.5
28,NY,Chautauqua,2003,10.0,10.9,22.8,32.8,43.9,52.6,57.3,58.8,50.3,38.1,34.8,23.2
28,NY,Chautauqua,2004,9.9,13.7,27.5,34.8,47.9,52.0,58.4,55.6,53.1,40.8,34.0,21.6
28,NY,Chautauqua,2005,14.2,16.5,19.5,33.9,39.6,57.8,60.4,58.9,52.5,42.8,33.3,19.6
28,NY,Chautauqua,2006,25.8,19.4,24.0,35.3,44.6,53.6,60.9,57.4,50.9,38.6,34.9,28.4
28,NY,Chautauqua,2007,21.8,9.2,24.3,32.8,43.8,53.3,54.9,57.8,50.8,47.1,31.0,22.5
28,NY,Chautauqua,2008,20.7,16.1,21.6,36.6,39.7,56.8,59.0,54.6,50.8,37.0,29.9,20.1
28,NY,Chautauqua,2009,9.6,16.6,24.0,34.3,43.8,51.9,54.8,58.4,50.4,38.8,34.6,20.9
28,NY,Chautauqua,2010,15.7,15.7,26.6,36.9,47.3,55.4,60.1,59.6,51.2,40.6,29.7,18.2
28,NY,Chautauqua,2011,13.0,13.5,22.9,36.2,48.0,55.2,60.3,57.9,54.3,40.2,35.3,26.6
28,NY,Chautauqua,2012,19.7,25.4,34.0,32.0,49.4,54.2,60.4,55.6,49.5,41.1,28.9,28.2
28,NY,Chautauqua,2013,20.7,16.8,24.1,34.0,46.7,55.0,60.7,55.2,48.6,42.7,28.4,20.2
28,NY,Chautauqua,2014,8.6,7.9,15.0,33.0,46.1,55.0,56.9,55.4,50.7,42.6,28.3,26.6
28,NY,Chautauqua,2015,7.9,-1.4,16.8,33.8,48.5,54.1,56.6,55.7,54.2,40.8,34.1,32.4
28,NY,Chautauqua,2016,16.7,19.8,29.1,30.8,44.5,52.2,58.6,61.6,52.5,43.8,32.6,23.0
28,NY,Chautauqua,2017,23.3,25.1,23.6,39.3,46.3,54.8,59.2,55.2,50.6,45.4,30.0,18.6
28,NY,Chautauqua,2018,12.4,22.1,20.4,29.9,50.4,55.2,59.9,61.7,58.2,43.0,29.7,26.4
28,NY,Chautauqua,2019,14.0,17.8,20.9,35.7,46.5,53.5,61.2,57.3,53.1,41.7,28.4,24.2
28,NY,Chautauqua,2020,23.3,22.4,31.1,33.6,44.5,54.3,62.5,57.7,49.2,41.7,34.8,25.5
28,NY,Chautauqua,2021,22.7,15.6,26.5,36.5,43.9,57.3,60.1,62.2,53.6,50.0,31.4,29.5
28,NY,Chautauqua,2022,10.2,15.8,25.7,35.0,48.2,53.6,58.3,58.5,53.2,37.7,33.6,23.6
28,NY,Chautauqua,2023,27.5,23.0,26.0,36.5,40.9,51.9,59.7,57.3,52.9,45.6,29.9,31.3
28,NY,Chautauqua,2024,22.7,23.6,29.3,38.1,50.1,56.6,59.9,58.5,53.8,39.5,-99.9,-99.9
28,NY,Chemung,1970,3.7,10.1,20.1,32.8,45.4,50.0,57.1,54.8,50.1,43.6,33.1,19.2
28,NY,Chemung,1971,8.4,14.2,21.3,28.8,39.8,52.5,53.2,52.8,54.0,44.4,29.1,22.2
28,NY,Chemung,1972,15.1,7.9,18.1,28.1,44.1,51.8,58.9,54.2,48.7,33.9,28.2,24.6
28,NY,Chemung,1973,17.6,8.9,30.6,36.7,42.4,56.1,57.2,59.0,48.8,39.9,32.0,21.0
28,NY,Chemung,1974,16.4,10.3,23.7,33.5,41.0,51.5,54.8,55.6,46.2,32.1,29.9,22.5
28,NY,Chemung,1975,17.7,18.7,21.4,27.5,47.1,54.4,58.3,56.9,46.8,41.8,33.7,19.6
28,NY,Chemung,1976,6.3,19.5,25.3,34.0,40.5,55.2,56.1,54.5,45.4,35.1,23.7,10.6
28,NY,Chemung,1977,3.6,14.1,27.2,33.9,42.0,49.3,57.2,55.3,51.7,37.2,34.8,16.9
28,NY,Chemung,1978,12.3,2.7,18.9,30.8,44.2,50.3,54.3,58.0,47.1,35.4,28.1,19.0
28,NY,Chemung,1979,12.8,2.6,26.8,34.2,44.9,49.8,56.0,54.6,46.2,41.1,32.3,24.0
28,NY,Chemung,1980,17.8,13.0,22.6,34.1,44.0,48.1,56.9,59.0,48.6,36.1,26.1,11.2
28,NY,Chemung,1981,5.7,20.0,24.2,36.4,42.6,53.7,57.6,54.2,49.2,35.1,29.6,20.4
28,NY,Chemung,1982,5.9,15.8,21.5,29.7,44.9,51.2,55.9,51.0,48.7,37.2,32.2,24.9
28,NY,Chemung,1983,16.5,18.6,27.7,33.3,40.8,51.5,56.9,56.4,47.0,38.3,31.3,16.9
28,NY,Chemung,1984,10.0,23.0,16.4,34.3,40.8,50.8,56.4,58.1,45.6,41.6,28.7,25.7
28,NY,Chemung,1985,11.2,17.0,22.8,36.5,43.1,47.4,52.9,53.7,49.5,37.8,33.1,17.6
28,NY,Chemung,1986,16.6,17.8,26.3,36.3,47.4,49.8,58.3,53.7,48.3,39.3,26.8,24.3
28,NY,Chemung,1987,14.5,11.0,25.1,37.5,44.3,54.5,58.8,53.5,50.0,34.5,30.3,24.5
28,NY,Chemung,1988,10.4,13.3,23.6,33.6,44.8,48.7,59.5,57.7,46.1,34.5,31.6,17.1
28,NY,Chemung,1989,18.6,14.8,22.7,29.8,43.7,55.6,57.8,54.2,48.9,38.2,28.4,5.2
28,NY,Chemung,1990,23.9,18.8,25.8,35.9,42.4,52.9,57.2,56.9,48.3,40.1,31.3,23.7
28,NY,Chemung,1991,14.2,21.0,26.8,36.8,48.2,52.8,56.9,57.5,45.5,38.3,30.0,21.8
28,NY,Chemung,1992,18.2,19.1,20.6,32.9,41.5,49.5,56.3,53.4,48.2,34.0,31.4,20.2
28,NY,Chemung,1993,20.0,7.3,18.2,33.8,43.1,51.0,58.3,56.0,48.8,35.2,28.3,17.1
28,NY,Chemung,1994,4.6,8.6,20.3,33.8,40.1,54.9,60.1,54.6,48.6,35.3,32.3,22.9
28,NY,Chemung,1995,21.8,10.4,25.5,29.7,42.5,53.9,60.0,57.2,45.1,41.3,26.6,15.4
28,NY,Chemung,1996,10.8,15.8,17.9,32.0,42.4,55.5,56.1,56.6,51.2,37.7,26.6,26.7
28,NY,Chemung,1997,13.4,21.5,24.4,29.5,38.9,53.3,55.2,53.5,47.6,36.3,28.9,23.3
28,NY,Chemung,1998,23.1,23.9,27.6,34.6,49.9,54.4,57.1,56.9,50.0,39.8,31.1,23.8
28,NY,Chemung,1999,12.8,19.1,22.0,32.9,44.2,53.2,59.4,54.3,50.9,36.7,33.2,21.6
28,NY,Chemung,2000,11.2,19.7,29.0,33.9,46.1,54.8,54.1,55.3,48.3,37.9,29.3,12.9
28,NY,Chemung,2001,17.9,20.4,21.9,33.4,44.2,53.3,54.3,57.5,47.7,38.4,33.4,27.2
28,NY,Chemung,2002,22.1,22.0,24.8,35.4,40.0,54.2,58.2,56.7,50.7,38.3,30.3,17.6
28,NY,Chemung,2003,8.9,12.4,21.2,31.6,44.2,52.0,57.2,59.3,50.8,35.9,33.7,20.8
28,NY,Chemung,2004,8.2,11.6,27.3,34.4,49.5,50.7,57.9,57.5,53.1,40.3,31.4,19.3
28,NY,Chemung,2005,13.3,16.7,19.2,31.9,37.3,57.1,59.6,58.6,50.6,41.9,31.3,17.2
28,NY,Chemung,2006,23.2,20.3,23.3,32.5,42.4,54.6,60.2,56.1,49.5,36.8,34.2,27.2
28,NY,Chemung,2007,20.3,9.6,21.2,31.5,41.6,52.0,54.1,56.7,49.8,45.1,29.3,21.0
28,NY,Chemung,2008,20.1,16.8,22.1,35.0,39.0,55.5,57.5,52.9,49.5,34.8,29.4,18.5
28,NY,Chemung,2009,6.1,17.6,23.4,33.8,42.8,51.6,54.0,57.8,48.3,37.9,31.8,19.7
28,NY,Chemung,2010,15.5,19.6,28.4,35.4,45.7,54.8,58.7,57.9,49.8,39.2,29.4,18.0
28,NY,Chemung,2011,12.2,11.8,22.4,36.0,48.4,54.9,59.0,56.3,54.7,40.6,32.5,25.3
28,NY,Chemung,2012,18.2,25.0,33.7,31.5,48.9,53.3,59.8,56.5,49.0,41.9,28.1,27.2
28,NY,Chemung,2013,18.5,18.4,24.2,33.0,45.2,54.4,61.4,54.3,46.7,42.1,27.0,20.6
28,NY,Chemung,2014,7.7,9.7,16.5,31.3,45.7,53.9,56.2,53.6,49.4,42.0,27.6,26.2
28,NY,Chemung,2015,8.0,0.8,16.4,32.0,48.3,54.1,56.3,55.4,54.0,38.8,33.4,33.1
28,NY,Chemung,2016,17.2,18.9,28.4,29.0,43.8,51.4,58.3,60.6,50.7,41.8,31.9,22.8
28,NY,Chemung,2017,23.1,24.3,21.8,38.6,45.2,53.1,59.0,54.2,51.2,43.4,29.0,18.5
28,NY,Chemung,2018,10.2,21.7,22.9,29.4,48.6,53.2,59.0,61.8,57.1,41.7,29.0,26.0
28,NY,Chemung,2019,13.5,19.2,21.2,34.4,45.7,52.0,60.8,56.2,50.5,41.7,27.1,21.1
28,NY,Chemung,2020,22.5,21.5,28.8,31.2,42.5,52.0,61.4,57.6,47.6,41.3,32.6,24.1
28,NY,Chemung,2021,21.6,14.9,25.0,34.8,43.2,55.2,58.4,61.0,52.5,47.8,29.2,27.8
28,NY,Chemung,2022,7.0,14.1,25.1,34.1,45.7,51.8,56.9,57.6,52.1,36.9,32.4,21.7
28,NY,Chemung,2023,27.6,20.8,25.7,35.8,39.1,52.6,60.1,55.7,51.0,43.9,28.2,29.1
28,NY,Chemung,2024,22.6,22.9,29.0,36.1,49.6,55.4,59.6,57.4,52.0,37.9,-99.9,-99.9
28,NY,Chenango,1970,1.4,9.1,19.0,32.1,44.4,49.8,57.2,53.5,49.2,41.0,31.8,16.1
28,NY,Chenango,1971,5.6,14.4,19.4,28.0,40.1,51.8,53.3,52.4,52.3,43.5,27.2,21.3
28,NY,Chenango,1972,13.6,8.8,17.3,26.7,44.1,51.7,58.0,53.0,47.1,32.2,26.8,21.6
28,NY,Chenango,1973,15.7,8.2,29.1,34.8,40.9,54.6,56.7,58.1,46.9,38.5,30.4,19.0
28,NY,Chenango,1974,15.7,9.1,20.6,34.1,40.1,51.4,54.8,54.7,45.3,31.3,28.7,21.8
28,NY,Chenango,1975,16.4,16.6,19.2,26.5,46.8,54.3,57.8,55.3,45.2,39.8,33.2,16.7
28,NY,Chenango,1976,3.5,16.7,23.5,33.0,39.9,55.0,54.6,53.6,45.0,33.5,23.2,9.2
28,NY,Chenango,1977,3.2,12.9,26.0,33.1,42.1,48.8,56.3,54.1,50.7,35.0,33.2,15.9
28,NY,Chenango,1978,11.0,2.1,17.1,29.3,43.9,49.8,54.6,57.1,44.2,34.8,26.5,18.2
28,NY,Chenango,1979,12.0,2.2,25.1,32.5,44.9,50.0,56.7,54.5,44.8,39.8,32.4,22.0
28,NY,Chenango,1980,14.3,9.0,19.9,32.5,43.0,48.1,56.6,58.3,47.4,34.4,25.3,9.2
28,NY,Chenango,1981,3.1,19.6,22.5,34.6,41.4,52.1,56.7,54.2,48.6,34.6,29.1,19.0
28,NY,Chenango,1982,3.5,13.3,19.9,28.0,44.4,51.0,54.9,51.1,47.8,36.2,31.7,23.3
28,NY,Chenango,1983,14.6,15.9,26.5,32.3,40.8,51.0,56.3,56.0,46.8,37.5,30.0,15.8
28,NY,Chenango,1984,8.4,23.0,16.0,33.8,40.3,51.5,54.9,56.7,43.7,39.8,27.4,24.7
28,NY,Chenango,1985,8.6,14.2,22.2,34.5,43.9,48.2,54.2,53.3,49.4,37.6,33.6,15.4
28,NY,Chenango,1986,13.2,13.9,23.8,34.5,46.3,50.0,57.6,53.4,48.1,37.3,25.4,23.2
28,NY,Chenango,1987,10.9,6.5,23.2,36.8,43.3,54.1,58.3,52.8,49.1,32.4,28.1,22.0
28,NY,Chenango,1988,7.5,11.6,20.6,33.2,44.8,46.9,59.2,57.0,45.3,34.3,31.4,15.4
28,NY,Chenango,1989,16.9,12.2,20.6,28.8,43.4,54.6,55.9,54.0,48.1,37.5,27.1,2.4
28,NY,Chenango,1990,23.5,18.0,24.5,35.5,41.8,52.0,56.6,56.0,46.7,40.7,29.7,23.2
28,NY,Chenango,1991,13.0,18.9,26.4,35.7,47.4,52.3,55.4,56.3,44.8,38.6,29.0,20.0
28,NY,Chenango,1992,16.0,17.4,18.7,31.6,41.5,48.8,55.1,52.3,47.0,33.1,29.9,19.4
28,NY,Chenango,1993,17.0,2.8,17.4,33.6,41.8,49.8,57.0,56.1,48.2,34.8,27.1,16.2
28,NY,Chenango,1994,1.9,6.4,19.4,33.4,39.8,53.8,59.5,53.6,47.0,34.7,30.9,21.6
28,NY,Chenango,1995,20.4,8.1,24.4,28.3,41.6,52.6,59.0,55.0,44.2,40.1,25.2,14.2
28,NY,Chenango,1996,9.3,14.1,17.6,31.4,41.3,54.9,55.7,55.5,50.7,36.2,25.6,26.8
28,NY,Chenango,1997,12.0,19.2,21.7,28.5,38.7,52.1,54.2,53.1,46.3,35.1,26.7,21.9
28,NY,Chenango,1998,22.6,21.8,26.2,32.9,48.2,53.3,56.1,56.2,49.0,39.9,31.6,23.6
28,NY,Chenango,1999,11.7,18.1,20.9,31.2,43.9,52.7,58.3,53.6,49.8,35.1,32.3,21.2
28,NY,Chenango,2000,8.7,17.1,27.8,32.5,45.1,53.5,53.5,54.7,47.2,37.2,28.0,10.9
28,NY,Chenango,2001,15.1,16.8,18.8,32.4,44.2,52.7,53.1,56.3,46.2,37.3,32.5,25.9
28,NY,Chenango,2002,21.2,19.9,23.7,34.2,39.0,53.3,57.4,56.2,50.1,37.4,29.6,17.5
28,NY,Chenango,2003,6.2,9.0,20.1,31.0,43.4,52.1,56.4,58.0,49.5,34.3,31.4,18.3
28,NY,Chenango,2004,4.5,10.2,25.4,33.5,47.4,50.4,57.7,56.3,52.0,38.8,29.8,18.0
28,NY,Chenango,2005,10.0,14.3,16.8,33.1,38.8,57.0,60.1,58.1,49.8,41.1,29.5,15.5
28,NY,Chenango,2006,20.9,17.0,21.2,32.0,43.2,54.7,60.3,55.9,48.4,37.0,34.1,27.0
28,NY,Chenango,2007,17.7,6.9,17.6,30.9,41.5,52.2,54.6,55.8,49.5,44.6,28.1,19.0
28,NY,Chenango,2008,17.7,16.6,20.3,35.0,38.1,55.8,57.7,52.8,48.8,34.1,28.3,19.4
28,NY,Chenango,2009,5.0,15.1,22.6,34.1,42.4,51.6,54.4,57.4,47.1,37.4,31.6,18.7
28,NY,Chenango,2010,14.0,17.9,28.2,34.9,45.4,54.1,58.8,57.0,49.5,38.2,29.0,16.4
28,NY,Chenango,2011,11.0,10.2,21.1,35.8,48.3,53.5,57.8,55.8,53.3,39.5,31.8,24.6
28,NY,Chenango,2012,17.9,22.5,32.5,30.6,49.3,52.2,58.4,55.4,47.6,41.6,27.7,26.5
28,NY,Chenango,2013,16.0,17.4,22.1,31.4,43.4,53.1,61.5,53.2,46.2,40.9,25.8,18.5
28,NY,Chenango,2014,7.2,8.8,15.2,30.8,45.3,52.7,56.0,53.5,48.3,42.0,26.8,25.3
28,NY,Chenango,2015,5.9,-0.6,13.3,30.7,47.0,52.8,55.7,55.1,53.0,37.4,32.6,32.4
28,NY,Chenango,2016,15.7,18.4,27.2,28.0,43.1,49.9,57.4,58.6,49.3,40.7,30.4,19.8
28,NY,Chenango,2017,21.2,21.8,18.2,37.8,43.4,51.5,57.6,52.9,50.3,42.4,27.7,16.4
28,NY,Chenango,2018,9.5,21.1,21.8,26.9,47.1,51.6,57.8,60.6,55.0,40.3,27.5,22.2
28,NY,Chenango,2019,11.0,16.9,19.7,33.3,44.5,49.7,58.5,53.4,47.5,40.6,25.8,19.0
28,NY,Chenango,2020,19.6,19.5,27.2,30.0,41.1,51.0,60.5,56.3,48.0,39.7,31.6,22.2
28,NY,Chenango,2021,18.2,13.8,22.7,32.1,41.0,53.0,57.3,58.3,50.8,45.8,27.2,26.2
28,NY,Chenango,2022,5.5,12.6,23.2,31.7,45.1,50.4,55.8,57.2,50.5,36.0,32.1,19.7
28,NY,Chenango,2023,25.5,18.5,23.1,33.7,38.6,50.7,58.9,54.1,49.8,43.6,27.4,29.6
28,NY,Chenango,2024,22.0,21.2,28.4,33.9,47.9,53.3,58.4,56.1,50.2,37.1,-99.9,-99.9
28,NY,Clinton,1970,-4.7,5.5,17.8,30.9,42.7,51.0,57.6,55.7,49.0,40.8,30.0,5.6
28,NY,Clinton,1971,-0.3,9.7,15.0,27.2,42.1,51.0,55.6,53.9,52.5,42.1,24.0,11.8
28,NY,Clinton,1972,7.1,2.3,14.0,25.8,43.1,52.4,56.6,53.4,47.3,32.1,24.8,10.7
28,NY,Clinton,1973,10.7,4.2,27.2,33.0,42.0,54.6,58.5,59.6,47.2,38.4,26.7,15.8
28,NY,Clinton,1974,7.6,4.8,16.1,31.5,39.4,52.0,57.0,54.5,45.3,31.0,26.4,19.0
28,NY,Clinton,1975,10.3,10.0,16.5,26.6,46.7,53.0,59.9,56.8,46.2,37.9,30.5,7.4
28,NY,Clinton,1976,-3.4,10.8,17.9,33.4,40.8,54.2,55.6,53.6,45.7,32.9,24.1,3.2
28,NY,Clinton,1977,0.4,10.8,25.8,31.0,43.4,51.2,56.5,54.6,48.2,35.7,29.3,11.7
28,NY,Clinton,1978,3.9,-0.9,14.2,28.2,46.0,51.3,56.6,55.4,41.9,35.2,23.0,12.6
28,NY,Clinton,1979,8.1,-2.2,23.4,32.3,44.8,50.7,58.2,54.7,45.7,37.6,31.6,16.5
28,NY,Clinton,1980,9.1,5.9,18.2,32.9,42.4,48.9,57.3,56.8,45.4,33.8,23.3,2.2
28,NY,Clinton,1981,-4.2,20.5,21.4,33.4,42.9,52.6,57.5,53.6,47.4,32.7,27.1,18.4
28,NY,Clinton,1982,-3.7,7.8,18.2,28.5,44.1,49.7,55.6,51.5,47.3,36.8,29.3,19.0
28,NY,Clinton,1983,10.0,12.0,22.8,32.0,41.7,51.7,57.7,55.9,49.0,35.4,27.5,9.9
28,NY,Clinton,1984,2.9,17.6,10.0,32.4,41.4,51.8,56.9,58.3,44.2,38.2,26.2,17.6
28,NY,Clinton,1985,1.7,10.7,18.7,31.9,42.3,49.6,55.5,54.2,48.0,37.7,26.7,10.0
28,NY,Clinton,1986,6.8,5.1,19.8,34.6,44.8,49.0,56.0,53.1,45.2,35.8,24.0,16.9
28,NY,Clinton,1987,7.0,3.6,21.0,36.0,42.7,53.1,57.6,52.1,48.2,34.2,24.9,19.1
28,NY,Clinton,1988,8.1,7.5,17.7,32.8,44.7,49.8,59.0,57.6,45.0,34.2,28.5,9.7
28,NY,Clinton,1989,10.0,6.8,14.2,28.8,45.5,53.8,56.9,54.1,48.0,37.1,23.4,-5.6
28,NY,Clinton,1990,18.6,8.7,19.7,34.1,40.0,52.8,57.8,56.8,47.0,38.7,28.3,16.7
28,NY,Clinton,1991,5.0,13.8,22.5,36.0,45.1,53.1,56.7,57.8,44.2,37.9,26.6,11.0
