Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price Per Unit,Unit,Value
1981,216299,GRAPES WINE,65,Riverside,2377.0,4.07,9667.0,404.0,TONS ,3903200.0
1982,216299,GRAPES WINE,65,Riverside,2583.0,3.41,8810.0,249.0,TONS ,2193400.0
1983,216299,GRAPES WINE,65,Riverside,2583.0,4.12,10642.0,275.0,TONS ,2923100.0
1984,216299,GRAPES WINE,65,Riverside,2661.0,3.9,10378.0,335.0,TONS ,3479700.0
1985,216299,GRAPES WINE,65,Riverside,3006.0,3.71,11152.0,397.0,TONS ,4428600.0
1986,216299,GRAPES WINE,65,Riverside,3068.0,4.41,13530.0,393.0,TON ,5320300.0
1987,216299,GRAPES WINE,65,Riverside,3148.0,3.94,12403.0,407.0,TONS ,5046700.0
1988,216299,GRAPES WINE,65,Riverside,3508.0,3.32,11647.0,537.0,TONS ,6249900.0
1989,216299,GRAPES WINE,65,Riverside,2274.0,4.45,10119.0,641.0,TONS ,6484100.0
1990,216299,GRAPES WINE,65,Riverside,2211.0,3.2,7075.0,622.0,TONS ,4402600.0
1991,216299,GRAPES WINE,65,Riverside,2211.0,3.07,6788.0,596.0,TONS ,4048400.0
1992,216299,GRAPES WINE,65,Riverside,2128.0,3.13,6661.0,653.0,TONS ,4349600.0
1993,216299,GRAPES WINE,65,Riverside,1968.0,4.35,8561.0,458.0,TONS ,3924600.0
1994,216299,GRAPES WINE,65,Riverside,2048.0,4.31,8826.0,520.0,TONS ,4592000.0
1995,216299,GRAPES WINE,65,Riverside,2048.0,2.75,5632.0,828.0,TONS ,4663300.0
1996,216299,GRAPES WINE,65,Riverside,2032.0,5.21,10587.0,874.0,TONS ,9253000.0
1997,216299,GRAPES WINE,65,Riverside,2085.0,6.35,13240.0,873.0,TONS ,11552200.0
1998,216299,GRAPES WINE,65,Riverside,1974.0,6.93,13680.0,987.0,TONS ,13502800.0
1999,216299,GRAPES WINE,65,Riverside,2319.0,4.83,11212.0,906.0,TON ,10153700.0
2000,216299,GRAPES WINE,65,Riverside,2767.0,4.53,12532.0,974.0,TON ,12202100.0
2001,216299,GRAPES WINE,65,Riverside,2302.0,4.5,10359.0,900.0,TONS ,9323100.0
2002,216299,GRAPES WINE,65,Riverside,1250.0,4.16,5200.0,677.0,TON ,3518000.0
2003,216299,GRAPES WINE,65,Riverside,1266.0,3.29,4163.0,784.0,TON ,3263800.0
2004,216299,GRAPES WINE,65,Riverside,1640.0,2.18,3575.0,668.03,TON ,2388200.0
2005,216299,GRAPES WINE,65,Riverside,1650.0,2.5,4125.0,963.01,TONS ,3972400.0
2006,216299,GRAPES WINE,65,Riverside,1500.0,2.4,3600.0,1111.0,TONS ,3999600.0
2007,216299,GRAPES WINE,65,Riverside,2000.0,1.7,3400.0,1184.0,TONS ,4025600.0
2008,216299,GRAPES WINE,65,Riverside,2165.0,1.85,4005.0,1121.07,TONS ,4489900.0
2009,216299,GRAPES WINE,65,Riverside,1891.0,3.45,6524.0,1085.99,Tons ,7085000.0
2010,216299,GRAPES WINE,65,Riverside,2100.0,3.2,6710.0,1093.74,Tons ,7339000.0
2011,216299,GRAPES WINE,65,Riverside,2772.0,2.3,6380.0,1050.31,Tons ,6701000.0
2012,216299,GRAPES WINE,65,Riverside,2740.0,3.15,8620.0,1240.37,Tons ,10692000.0
2013,216299,GRAPES WINE,65,Riverside,2670.0,4.01,10700.0,1274.21,tons,13634000.0
2014,216299,GRAPES WINE,65,Riverside,2720.0,3.93,10700.0,1274.3,Tons,13635000.0
2015,216299,GRAPES WINE,65,Riverside,2630.0,3.8,10000.0,1363.9,Tons,13639000.0
2016,216299,GRAPES WINE,65,Riverside,2630.0,2.09,5500.0,1746.18,Tons,9604000.0
2017,216299,GRAPES WINE,65,Riverside,2530.0,3.44,8700.0,1520.34,Tons ,13227000.0
2018,216299,GRAPES WINE,65,Riverside,2310.0,3.81,8800.0,1623.52,Tons ,14287000.0
2019,216299,GRAPES WINE,65,Riverside,1730.0,3.82,6600.0,2503.64,Tons ,16524000.0
2020,216299,GRAPES WINE,65,Riverside,1740.0,6.72,11700.0,1623.93,Tons ,19000000.0
1980,216299,GRAPES WINE,67,Sacramento,3350.0,8.0,26800.0,210.0,TONS ,5628000.0
1981,216299,GRAPES WINE,67,Sacramento,3350.0,6.99,23400.0,224.0,TONS ,5242000.0
1982,216299,GRAPES WINE,67,Sacramento,3410.0,2.99,10200.0,180.0,TONS ,1836000.0
1983,216299,GRAPES WINE,67,Sacramento,3610.0,5.6,20200.0,170.0,TONS ,3434000.0
1984,216299,GRAPES WINE,67,Sacramento,4200.0,7.0,29400.0,133.0,TONS ,3910000.0
1985,216299,GRAPES WINE,67,Sacramento,4330.0,7.09,30700.0,132.0,TONS ,4052000.0
1986,216299,GRAPES WINE,67,Sacramento,4100.0,8.0,32800.0,300.0,TON ,9840000.0
1987,216299,GRAPES WINE,67,Sacramento,4530.0,6.0,27200.0,300.0,TONS ,8160000.0
1988,216299,GRAPES WINE,67,Sacramento,4650.0,6.99,32500.0,480.0,TON ,15600000.0
1989,216299,GRAPES WINE,67,Sacramento,4720.0,5.51,26000.0,400.0,TONS ,10400000.0
1990,216299,GRAPES WINE,67,Sacramento,6200.0,6.0,37200.0,320.0,TONS ,11904000.0
1991,216299,GRAPES WINE,67,Sacramento,6800.0,6.5,44200.0,380.0,TONS ,16796000.0
1992,216299,GRAPES WINE,67,Sacramento,7500.0,7.0,52500.0,410.0,TONS ,21525000.0
1993,216299,GRAPES WINE,67,Sacramento,7300.0,6.0,43800.0,420.0,TONS ,18396000.0
1994,216299,GRAPES WINE,67,Sacramento,6940.0,8.0,55520.0,450.0,TONS ,24984000.0
1995,216299,GRAPES WINE,67,Sacramento,7180.0,8.0,57440.0,600.0,TONS ,34464000.0
1996,216299,GRAPES WINE,67,Sacramento,7900.0,7.0,55300.0,650.0,TONS ,35945000.0
1997,216299,GRAPES WINE,67,Sacramento,9343.0,7.0,65401.0,640.0,TONS ,41857000.0
1998,216299,GRAPES WINE,67,Sacramento,13387.0,6.8,91032.0,850.0,TONS ,77377000.0
1999,216299,GRAPES WINE,67,Sacramento,22630.0,6.9,156147.0,579.0,TON ,90409000.0
2000,216299,GRAPES WINE,67,Sacramento,25024.0,7.1,177670.0,536.0,TON ,95231000.0
2001,216299,GRAPES WINE,67,Sacramento,25802.0,6.0,154812.0,616.0,TONS ,95364000.0
2002,216299,GRAPES WINE,67,Sacramento,26597.0,6.2,164901.0,448.0,TON ,73876000.0
2003,216299,GRAPES WINE,67,Sacramento,23698.0,6.3,149297.0,422.0,TON ,63003000.0
2004,216299,GRAPES WINE,67,Sacramento,25756.0,6.5,167414.0,444.6,TONS ,74432000.0
2005,216299,GRAPES WINE,67,Sacramento,28045.0,8.7,243992.0,443.2,TONS ,108137000.0
2006,216299,GRAPES WINE,67,Sacramento,25496.0,7.0,178472.0,408.7,TONS ,72942000.0
2007,216299,GRAPES WINE,67,Sacramento,24637.0,7.0,172459.0,432.4,TON ,74571000.0
2008,216299,GRAPES WINE,67,Sacramento,24464.0,5.36,131125.0,513.8,TON ,67372000.0
2009,216299,GRAPES WINE,67,Sacramento,25110.0,7.6,190836.0,495.5,Tons ,94559000.0
2010,216299,GRAPES WINE,67,Sacramento,24600.0,8.41,207000.0,447.13,Tons ,92556000.0
2011,216299,GRAPES WINE,67,Sacramento,27200.0,6.51,177000.0,525.01,Tons ,92926000.0
2012,216299,GRAPES WINE,67,Sacramento,32400.0,8.09,262000.0,570.74,Tons ,149534000.0
2013,216299,GRAPES WINE,67,Sacramento,29000.0,8.41,244000.0,533.26,tons,130115000.0
2014,216299,GRAPES WINE,67,Sacramento,30000.0,7.5,225000.0,581.62,Tons,130864000.0
2015,216299,GRAPES WINE,67,Sacramento,31200.0,7.12,222000.0,577.18,Tons,128134000.0
2016,216299,GRAPES WINE,67,Sacramento,33900.0,8.5,288000.0,639.59,Tons,184202000.0
2017,216299,GRAPES WINE,67,Sacramento,35300.0,7.79,275000.0,618.84,Tons ,170181000.0
2018,216299,GRAPES WINE,67,Sacramento,36400.0,8.79,320000.0,583.68,Tons ,186777000.0
2019,216299,GRAPES WINE,67,Sacramento,35500.0,8.9,316000.0,555.13,Tons ,175422000.0
2020,216299,GRAPES WINE,67,Sacramento,36000.0,8.19,295000.0,528.73,Tons ,155975000.0
1980,216299,GRAPES WINE,69,San Benito,4500.0,3.0,13500.0,450.0,TONS ,6075000.0
1981,216299,GRAPES WINE,69,San Benito,4550.0,2.8,12750.0,500.0,TONS ,6375000.0
1982,216299,GRAPES WINE,69,San Benito,4575.0,3.1,14180.0,400.0,TONS ,5672000.0
1983,216299,GRAPES WINE,69,San Benito,3950.0,3.4,13430.0,420.0,TONS ,5641000.0
1984,216299,GRAPES WINE,69,San Benito,4000.0,3.0,12000.0,390.0,TONS ,4680000.0
1985,216299,GRAPES WINE,69,San Benito,2600.0,3.5,9100.0,400.0,TONS ,3640000.0
1986,216299,GRAPES WINE,69,San Benito,2000.0,3.7,7400.0,400.0,TON ,2960000.0
1987,216299,GRAPES WINE,69,San Benito,1700.0,2.2,3740.0,455.0,TONS ,1701000.0
1988,216299,GRAPES WINE,69,San Benito,1700.0,3.9,6630.0,505.0,TONS ,3348000.0
1989,216299,GRAPES WINE,69,San Benito,1700.0,4.1,6970.0,475.0,TONS ,3311000.0
1990,216299,GRAPES WINE,69,San Benito,1800.0,3.65,6570.0,495.0,TONS ,3252000.0
1991,216299,GRAPES WINE,69,San Benito,1773.0,4.19,7429.0,512.0,TONS ,3804000.0
1992,216299,GRAPES WINE,69,San Benito,2025.0,4.62,9355.0,606.0,TONS ,5669000.0
1993,216299,GRAPES WINE,69,San Benito,1753.0,4.08,7152.0,751.0,TONS ,5371000.0
1994,216299,GRAPES WINE,69,San Benito,1665.0,3.96,6593.0,808.0,TONS ,5327000.0
1995,216299,GRAPES WINE,69,San Benito,2125.0,3.57,7586.0,895.0,TONS ,6789000.0
1996,216299,GRAPES WINE,69,San Benito,2125.0,3.62,7693.0,1259.0,TONS ,9685000.0
1997,216299,GRAPES WINE,69,San Benito,2125.0,5.55,11794.0,1381.0,TONS ,16288000.0
1998,216299,GRAPES WINE,69,San Benito,2255.0,3.19,7194.0,1440.0,TONS ,10359000.0
1999,216299,GRAPES WINE,69,San Benito,2494.0,3.66,9128.0,1474.0,TON ,13455000.0
2000,216299,GRAPES WINE,69,San Benito,2563.0,4.33,11100.0,1628.0,TON ,18071000.0
2001,216299,GRAPES WINE,69,San Benito,2975.0,4.25,12644.0,1254.0,TONS ,15856000.0
2002,216299,GRAPES WINE,69,San Benito,3079.0,3.2,9853.0,1585.0,TON ,15617000.0
2003,216299,GRAPES WINE,69,San Benito,3163.0,4.57,14455.0,1510.0,TON ,21827000.0
2004,216299,GRAPES WINE,69,San Benito,3636.0,3.32,12072.0,1567.01,TONS ,18917000.0
2005,216299,GRAPES WINE,69,San Benito,3672.0,4.58,16818.0,1188.01,TONS ,19980000.0
2006,216299,GRAPES WINE,69,San Benito,3788.0,4.2,15910.0,1229.98,TONS ,19569000.0
2007,216299,GRAPES WINE,69,San Benito,3806.0,5.41,20590.0,1179.99,TON ,24296000.0
2008,216299,GRAPES WINE,69,San Benito,3806.0,3.3,12560.0,1107.01,TON ,13904000.0
2009,216299,GRAPES WINE,69,San Benito,3806.0,4.75,18079.0,1042.98,Tons ,18856000.0
2010,216299,GRAPES WINE,69,San Benito,3690.0,5.12,18900.0,894.66,Tons ,16909000.0
2011,216299,GRAPES WINE,69,San Benito,3650.0,3.75,13700.0,1026.06,Tons ,14057000.0
2012,216299,GRAPES WINE,69,San Benito,3650.0,4.77,17400.0,1097.53,Tons ,19097000.0
2013,216299,GRAPES WINE,69,San Benito,3890.0,4.06,15800.0,1377.97,tons,21772000.0
2014,216299,GRAPES WINE,69,San Benito,4470.0,2.86,12800.0,1198.05,Tons,15335000.0
2015,216299,GRAPES WINE,69,San Benito,4120.0,3.37,13900.0,1321.8,Tons,18373000.0
2016,216299,GRAPES WINE,69,San Benito,4380.0,4.86,21300.0,1460.89,Tons,31117000.0
2017,216299,GRAPES WINE,69,San Benito,4380.0,4.86,21300.0,1460.89,Tons ,31117000.0
2018,216299,GRAPES WINE,69,San Benito,4740.0,4.77,22600.0,1500.66,Tons ,33915000.0
2019,216299,GRAPES WINE,69,San Benito,4740.0,4.62,21900.0,1526.21,Tons ,33424000.0
2020,216299,GRAPES WINE,69,San Benito,4740.0,5.23,24800.0,1402.14,Tons ,34773000.0
1980,216299,GRAPES WINE,71,San Bernardino,10060.0,3.0,30200.0,134.0,TONS ,4055000.0
1981,216299,GRAPES WINE,71,San Bernardino,8020.0,1.85,14840.0,162.0,TONS ,2398000.0
1982,216299,GRAPES WINE,71,San Bernardino,6990.0,3.16,22110.0,183.0,TONS ,4044000.0
1983,216299,GRAPES WINE,71,San Bernardino,6600.0,2.59,17070.0,120.0,TONS ,2049000.0
1984,216299,GRAPES WINE,71,San Bernardino,6500.0,2.11,13740.0,111.0,TONS ,1526000.0
1985,216299,GRAPES WINE,71,San Bernardino,5960.0,2.26,13470.0,122.0,TONS ,1646000.0
1986,216299,GRAPES WINE,71,San Bernardino,4540.0,1.89,8600.0,120.0,TON ,1035000.0
1987,216299,GRAPES WINE,71,San Bernardino,3522.0,2.6,9140.0,190.0,TONS ,1741000.0
1988,216299,GRAPES WINE,71,San Bernardino,2825.0,2.94,8315.0,285.0,TON ,2368000.0
1989,216299,GRAPES WINE,71,San Bernardino,2843.0,2.63,7467.0,196.0,TONS ,1460000.0
1990,216299,GRAPES WINE,71,San Bernardino,1300.0,1.39,1801.0,166.0,TONS ,299200.0
1991,216299,GRAPES WINE,71,San Bernardino,1260.0,1.47,1849.0,153.0,TONS ,283100.0
1992,216299,GRAPES WINE,71,San Bernardino,1290.0,2.89,3722.0,249.0,TONS ,927500.0
1993,216299,GRAPES WINE,71,San Bernardino,1219.0,5.42,6603.0,184.0,TONS ,1217100.0
1994,216299,GRAPES WINE,71,San Bernardino,1221.0,2.81,3431.0,216.0,TONS ,742000.0
1995,216299,GRAPES WINE,71,San Bernardino,1165.0,0.91,1062.0,296.0,TONS ,314400.0
1996,216299,GRAPES WINE,71,San Bernardino,1146.0,1.89,2162.0,591.0,TONS ,1277000.0
1997,216299,GRAPES WINE,71,San Bernardino,736.0,4.87,3582.0,573.0,TONS ,2052000.0
1998,216299,GRAPES WINE,71,San Bernardino,682.0,1.89,1290.0,533.0,TONS ,688200.0
1999,216299,GRAPES WINE,71,San Bernardino,401.0,3.11,1246.0,634.0,TON ,790200.0
2000,216299,GRAPES WINE,71,San Bernardino,235.0,0.83,194.0,901.0,TON ,174700.0
2001,216299,GRAPES WINE,71,San Bernardino,147.0,2.31,340.0,196.0,TONS ,66700.0
2002,216299,GRAPES WINE,71,San Bernardino,205.0,3.12,639.0,672.0,TON ,429100.0
2003,216299,GRAPES WINE,71,San Bernardino,180.0,3.77,679.0,657.44,TON ,446400.0
2004,216299,GRAPES WINE,71,San Bernardino,147.0,4.27,627.0,708.77,TON ,444400.0
2005,216299,GRAPES WINE,71,San Bernardino,142.0,8.06,1145.0,1018.08,TONS ,1165700.0
2006,216299,GRAPES WINE,71,San Bernardino,136.0,4.91,668.0,842.37,TONS ,562700.0
2007,216299,GRAPES WINE,71,San Bernardino,132.0,3.13,413.0,1519.13,TON ,627400.0
2008,216299,GRAPES WINE,71,San Bernardino,171.0,3.89,665.0,1008.27,TON ,670500.0
2009,216299,GRAPES WINE,71,San Bernardino,246.0,2.17,534.0,1637.27,Tons ,874300.0
2010,216299,GRAPES WINE,71,San Bernardino,546.0,1.15,626.0,538.34,Tons ,337000.0
2011,216299,GRAPES WINE,71,San Bernardino,317.0,2.23,708.0,382.77,Tons ,271000.0
2012,216299,GRAPES WINE,71,San Bernardino,317.0,2.01,638.0,598.75,Tons ,382000.0
2013,216299,GRAPES WINE,71,San Bernardino,270.0,0.69,185.0,978.38,tons,181000.0
2014,216299,GRAPES WINE,71,San Bernardino,270.0,0.53,144.0,798.61,Tons,115000.0
2015,216299,GRAPES WINE,71,San Bernardino,373.0,0.46,171.0,608.19,Tons,104000.0
2016,216299,GRAPES WINE,71,San Bernardino,268.0,0.72,192.0,1463.54,Tons,281000.0
2017,216299,GRAPES WINE,71,San Bernardino,268.0,1.69,454.0,663.0,Tons ,301000.0
2018,216299,GRAPES WINE,71,San Bernardino,223.0,0.35,78.0,1205.13,Tons ,94000.0
2019,216299,GRAPES WINE,71,San Bernardino,219.0,1.38,302.0,1231.79,Tons ,372000.0
2020,216299,GRAPES WINE,71,San Bernardino,372.0,0.61,227.0,1938.33,Tons ,440000.0
1980,216299,GRAPES WINE,73,San Diego,164.0,2.1,344.0,279.0,TONS ,96000.0
1981,216299,GRAPES WINE,73,San Diego,149.0,3.3,492.0,472.0,TONS ,232000.0
1982,216299,GRAPES WINE,73,San Diego,281.0,2.6,731.0,404.0,TONS ,295000.0
1983,216299,GRAPES WINE,73,San Diego,213.0,1.9,405.0,415.0,TONS ,168000.0
1984,216299,GRAPES WINE,73,San Diego,175.0,1.8,315.0,310.0,TONS ,97700.0
1985,216299,GRAPES WINE,73,San Diego,115.0,1.6,184.0,210.0,TONS ,38600.0
1986,216299,GRAPES WINE,73,San Diego,90.0,1.4,126.0,330.0,  ,41600.0
1987,216299,GRAPES WINE,73,San Diego,90.0,1.5,135.0,240.0,TONS ,32400.0
1988,216299,GRAPES WINE,73,San Diego,75.0,1.31,98.0,249.0,TONS ,24375.0
1989,216299,GRAPES WINE,73,San Diego,115.0,3.4,391.0,250.0,TONS ,97750.0
1990,216299,GRAPES WINE,73,San Diego,134.0,2.99,400.0,261.0,TONS ,104500.0
1991,216299,GRAPES WINE,73,San Diego,136.0,3.45,469.0,285.0,TONS ,133700.0
1992,216299,GRAPES WINE,73,San Diego,162.0,4.71,763.0,285.0,TONS ,217500.0
1993,216299,GRAPES WINE,73,San Diego,162.0,2.65,429.0,497.0,TONS ,213400.0
1994,216299,GRAPES WINE,73,San Diego,162.0,3.01,488.0,478.0,TONS ,233100.0
1995,216299,GRAPES WINE,73,San Diego,187.0,2.85,533.0,220.0,TONS ,117300.0
1996,216299,GRAPES WINE,73,San Diego,187.0,3.22,602.0,218.0,TONS ,131200.0
1997,216299,GRAPES WINE,73,San Diego,187.0,2.99,559.0,508.0,TONS ,284000.0
1998,216299,GRAPES WINE,73,San Diego,187.0,2.58,483.0,489.0,TONS ,236400.0
1999,216299,GRAPES WINE,73,San Diego,189.0,2.03,384.0,420.0,TON ,161200.0
2000,216299,GRAPES WINE,73,San Diego,175.0,1.84,322.0,300.0,TON ,96600.0
2001,216299,GRAPES WINE,73,San Diego,180.0,1.87,337.0,250.0,TONS ,84200.0
2002,216299,GRAPES WINE,73,San Diego,173.0,1.38,239.0,259.0,TON ,61800.0
2003,216299,GRAPES WINE,73,San Diego,304.0,2.08,632.0,380.22,TON ,240300.0
2004,216299,GRAPES WINE,73,San Diego,300.0,1.8,540.0,700.0,TON ,378000.0
2005,216299,GRAPES WINE,73,San Diego,268.0,2.3,616.0,634.42,TONS ,390800.0
2006,216299,GRAPES WINE,73,San Diego,309.0,2.1,649.0,797.84,TONS ,517800.0
2007,216299,GRAPES WINE,73,San Diego,328.0,1.9,623.0,995.35,TON ,620100.0
2008,216299,GRAPES WINE,73,San Diego,365.0,1.7,621.0,1020.13,TON ,633500.0
2009,216299,GRAPES WINE,73,San Diego,489.0,1.5,734.0,1203.13,Tons ,883100.0
2010,216299,GRAPES WINE,73,San Diego,447.0,1.7,760.0,1032.89,Tons ,785000.0
2011,216299,GRAPES WINE,73,San Diego,416.0,2.0,832.0,1086.54,Tons ,904000.0
2012,216299,GRAPES WINE,73,San Diego,752.0,6.4,4810.0,1149.69,Tons ,5530000.0
2013,216299,GRAPES WINE,73,San Diego,842.0,5.0,4210.0,1547.03,tons,6513000.0
2014,216299,GRAPES WINE,73,San Diego,923.0,4.6,4250.0,1545.41,Tons,6568000.0
2015,216299,GRAPES WINE,73,San Diego,969.0,3.0,2910.0,1454.64,Tons,4233000.0
2016,216299,GRAPES WINE,73,San Diego,930.0,2.71,2520.0,1192.46,Tons,3005000.0
2017,216299,GRAPES WINE,73,San Diego,1210.0,2.3,2780.0,1386.33,Tons ,3854000.0
2018,216299,GRAPES WINE,73,San Diego,1640.0,2.0,3280.0,1399.7,Tons ,4591000.0
2019,216299,GRAPES WINE,73,San Diego,1510.0,2.38,3600.0,1550.0,Tons ,5580000.0
2020,216299,GRAPES WINE,73,San Diego,1370.0,2.24,3070.0,1695.77,Tons ,5206000.0
1980,216299,GRAPES WINE,77,San Joaquin,32639.0,5.61,183000.0,207.0,TONS ,37897000.0
1981,216299,GRAPES WINE,77,San Joaquin,31668.0,6.56,207600.0,254.0,TONS ,52692000.0
1982,216299,GRAPES WINE,77,San Joaquin,33386.0,7.28,243000.0,167.0,TONS ,40538000.0
1983,216299,GRAPES WINE,77,San Joaquin,34350.0,6.32,217000.0,228.0,TONS ,49465000.0
1984,216299,GRAPES WINE,77,San Joaquin,35920.0,6.74,242000.0,170.0,TONS ,41142000.0
1985,216299,GRAPES WINE,77,San Joaquin,35470.0,8.03,285000.0,150.0,TONS ,42840000.0
1986,216299,GRAPES WINE,77,San Joaquin,34136.0,7.59,259000.0,191.0,TON ,49418000.0
1987,216299,GRAPES WINE,77,San Joaquin,31400.0,6.78,213000.0,229.0,TONS ,48701000.0
1988,216299,GRAPES WINE,77,San Joaquin,47014.0,9.46,444600.0,329.0,TON ,146327000.0
1989,216299,GRAPES WINE,77,San Joaquin,45840.0,8.27,379000.0,303.0,TONS ,114870000.0
1990,216299,GRAPES WINE,77,San Joaquin,44234.0,7.6,336000.0,240.0,TONS ,80511000.0
1991,216299,GRAPES WINE,77,San Joaquin,44000.0,7.0,308040.0,251.0,TONS ,77186000.0
1992,216299,GRAPES WINE,77,San Joaquin,42330.0,7.75,328000.0,284.0,TONS ,93239000.0
1993,216299,GRAPES WINE,77,San Joaquin,47267.0,7.02,331950.0,376.0,TONS ,124862000.0
1994,216299,GRAPES WINE,77,San Joaquin,52330.0,7.31,382600.0,392.0,TONS ,150068000.0
1995,216299,GRAPES WINE,77,San Joaquin,64520.0,8.09,521700.0,424.0,TONS ,221156000.0
1996,216299,GRAPES WINE,77,San Joaquin,68014.0,6.74,458200.0,517.0,TONS ,236972000.0
1997,216299,GRAPES WINE,77,San Joaquin,73225.0,7.9,578700.0,502.0,TONS ,290279000.0
1998,216299,GRAPES WINE,77,San Joaquin,76205.0,6.7,510400.0,531.0,TONS ,271099000.0
1999,216299,GRAPES WINE,77,San Joaquin,82012.0,6.69,548800.0,523.0,TON ,287240000.0
2000,216299,GRAPES WINE,77,San Joaquin,80711.0,7.74,624800.0,473.0,TON ,295793000.0
2001,216299,GRAPES WINE,77,San Joaquin,83908.0,6.91,579400.0,418.0,TONS ,242188000.0
2002,216299,GRAPES WINE,77,San Joaquin,83263.0,6.12,509355.0,416.0,TON ,211940000.0
2003,216299,GRAPES WINE,77,San Joaquin,82350.0,5.74,472800.0,368.52,TON ,174235900.0
2004,216299,GRAPES WINE,77,San Joaquin,83657.0,5.57,466331.0,403.09,TON ,187974100.0
2005,216299,GRAPES WINE,77,San Joaquin,95669.0,7.36,703870.0,410.1,TONS ,288660000.0
2006,216299,GRAPES WINE,77,San Joaquin,92501.0,0.06,5610.0,36342.07,TONS ,203879000.0
2007,216299,GRAPES WINE,77,San Joaquin,88913.0,6.28,557950.0,386.08,TON ,215416000.0
2008,216299,GRAPES WINE,77,San Joaquin,89025.0,5.28,470060.0,469.39,TON ,220643000.0
2009,216299,GRAPES WINE,77,San Joaquin,91170.0,7.42,676410.0,419.47,Tons ,283735000.0
2010,216299,GRAPES WINE,77,San Joaquin,95100.0,5.7,542000.0,456.9,Tons ,247641000.0
2011,216299,GRAPES WINE,77,San Joaquin,92600.0,5.6,519000.0,550.56,Tons ,285739000.0
2012,216299,GRAPES WINE,77,San Joaquin,109000.0,8.18,892000.0,605.72,Tons ,540303000.0
2013,216299,GRAPES WINE,77,San Joaquin,96400.0,8.93,861000.0,576.5,tons,496370000.0
2014,216299,GRAPES WINE,77,San Joaquin,102000.0,8.0,816000.0,590.0,Tons,481440000.0
2015,216299,GRAPES WINE,77,San Joaquin,97900.0,6.23,610000.0,576.15,Tons,351453000.0
2016,216299,GRAPES WINE,77,San Joaquin,98000.0,7.31,716000.0,594.67,Tons,425781000.0
2017,216299,GRAPES WINE,77,San Joaquin,98100.0,6.79,666000.0,593.91,Tons ,395541000.0
2018,216299,GRAPES WINE,77,San Joaquin,97200.0,7.73,751000.0,573.23,Tons ,430492000.0
2019,216299,GRAPES WINE,77,San Joaquin,95900.0,7.11,682000.0,546.14,Tons ,372467000.0
2020,216299,GRAPES WINE,77,San Joaquin,91200.0,6.67,608000.0,560.71,Tons ,340913000.0
1982,216299,GRAPES WINE,79,San Luis Obispo,4500.0,3.9,17550.0,602.0,TONS ,10560000.0
1983,216299,GRAPES WINE,79,San Luis Obispo,4977.0,3.9,19410.0,432.0,TONS ,8385000.0
1984,216299,GRAPES WINE,79,San Luis Obispo,5477.0,4.3,23551.0,398.0,TONS ,9373000.0
1985,216299,GRAPES WINE,79,San Luis Obispo,5480.0,4.4,24112.0,407.0,TONS ,9814000.0
1986,216299,GRAPES WINE,79,San Luis Obispo,6084.0,3.8,23119.0,412.0,TON ,9525000.0
1987,216299,GRAPES WINE,79,San Luis Obispo,6459.0,4.12,26611.0,479.0,TONS ,12747000.0
1988,216299,GRAPES WINE,79,San Luis Obispo,7255.0,4.5,32648.0,656.0,TONS ,21417000.0
1989,216299,GRAPES WINE,79,San Luis Obispo,7649.0,5.56,42528.0,857.0,TONS ,36453000.0
1990,216299,GRAPES WINE,79,San Luis Obispo,8150.0,4.41,35942.0,876.0,TONS ,31490000.0
1991,216299,GRAPES WINE,79,San Luis Obispo,8100.0,5.32,43092.0,793.0,TONS ,34172000.0
1992,216299,GRAPES WINE,79,San Luis Obispo,8327.0,5.01,41744.0,818.0,TONS ,34162000.0
1993,216299,GRAPES WINE,79,San Luis Obispo,8676.0,5.4,46878.0,735.0,TONS ,34476000.0
1994,216299,GRAPES WINE,79,San Luis Obispo,8750.0,4.52,39589.0,786.0,TONS ,31115000.0
1995,216299,GRAPES WINE,79,San Luis Obispo,9380.0,5.08,47604.0,855.0,TONS ,40719000.0
1997,216299,GRAPES WINE,79,San Luis Obispo,11128.0,6.24,69384.0,1206.0,TONS ,83680000.0
1998,216299,GRAPES WINE,79,San Luis Obispo,11897.0,5.08,60388.0,1231.0,TON ,74358000.0
1999,216299,GRAPES WINE,79,San Luis Obispo,16272.0,3.99,64932.0,1288.0,TON ,83601000.0
2000,216299,GRAPES WINE,79,San Luis Obispo,18801.0,5.39,101430.0,1328.0,TON ,134733000.0
2001,216299,GRAPES WINE,79,San Luis Obispo,21614.0,4.82,104107.0,1326.0,TONS ,138054000.0
2002,216299,GRAPES WINE,79,San Luis Obispo,25206.0,3.77,95101.0,1240.0,TON ,117896000.0
2003,216299,GRAPES WINE,79,San Luis Obispo,29626.0,3.89,115188.0,1071.76,TON ,123454000.0
2004,216299,GRAPES WINE,79,San Luis Obispo,31913.0,4.0,127788.0,997.24,TON ,127435000.0
2005,216299,GRAPES WINE,79,San Luis Obispo,33690.0,5.9,198819.0,977.64,TONS ,194373000.0
2006,216299,GRAPES WINE,79,San Luis Obispo,34662.0,4.27,148005.0,1026.92,TONS ,151990000.0
2007,216299,GRAPES WINE,79,San Luis Obispo,34408.0,3.96,136276.0,1039.61,TON ,141674000.0
2008,216299,GRAPES WINE,79,San Luis Obispo,34622.0,2.99,103507.0,1199.2,TONS ,124126000.0
